dataset,sample_id,source_id,label,dataset_revision,selection_key_sha256,selection_rank,manifest_version,selection_seed,selection_method,source_input_csv_sha256,h2b_stage,h2b_manifest_version
DeepVoice,DEEPVOICE_FAKE_obama-to-linus_frag64,DEEPVOICE_FAKE_obama-to-linus_frag64,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02452dd146755d9277fdb757708e286c5cba0142a1469277f778c4f03aa63a4a,34,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-taylor_frag31,DEEPVOICE_FAKE_trump-to-taylor_frag31,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,024574e9867d1528206e6771b1a3cc7c80c6e8a2ee64795de8bb22b5c202d36d,35,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-Trump_frag37,DEEPVOICE_FAKE_biden-to-Trump_frag37,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0252d16f8b48d5990548c47c63b3107dce89b224c2f291af7164c57dfadea719,36,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-taylor_frag61,DEEPVOICE_FAKE_trump-to-taylor_frag61,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,027a5303737d917eceb9d71b7c4aa41713e2ec5becc6a05bef58c583ad936b19,37,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-ryan_frag11,DEEPVOICE_FAKE_taylor-to-ryan_frag11,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,029429d45eef6a70ad6f193fa7c32863e17f5eee67aa6a847154458dce992d28,38,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-linus_frag40,DEEPVOICE_FAKE_obama-to-linus_frag40,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,029b4c6c1a37e7b8f8b24bdce1f3e57fe7afd5baa2ff625ed4ea864ba4816e2d,39,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_ryan-to-margot_frag3,DEEPVOICE_FAKE_ryan-to-margot_frag3,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02a15a3f5126038dea5cbf377421675dfbb4488fc1680e124825b2a3a254820f,40,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-biden_frag82,DEEPVOICE_FAKE_musk-to-biden_frag82,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02b84ab61f008d2db907aca3cc17a6e39fbd8e341ecd78f9b5bc6b0632667bc7,41,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-Trump_frag97,DEEPVOICE_FAKE_biden-to-Trump_frag97,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02bec1cb83769e57bbe9bd2ee72ac34b51641c904fb70fea7a301c4c7c6fee09,42,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-obama_frag94,DEEPVOICE_FAKE_linus-to-obama_frag94,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02c81745aa4adee243b312938328d509d69ea35bb65058906d7d08a0cafab4be,43,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-margot_frag46,DEEPVOICE_FAKE_obama-to-margot_frag46,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02db6c2ca67e56313d257bc8b3018b82b42b8b77c8385f384c2bf84fa855d9e6,44,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-margot_frag90,DEEPVOICE_FAKE_linus-to-margot_frag90,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02de24dccb1fe9a18158330469cfc22b522306fac93dbc3fb730459fabe4f2fd,45,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag36,DEEPVOICE_FAKE_linus-to-trump_frag36,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02ec31dcfaf20832c43df65595f1daa70ec232c9f0b13cca9c092e51035b2231,46,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-obama_frag18,DEEPVOICE_FAKE_musk-to-obama_frag18,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03119c8de379badd484b2bcf00a5cf2ca03e3ba78a81c4ce3ed0d3f9f3f15a28,47,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Trump_frag32,DEEPVOICE_FAKE_Obama-to-Trump_frag32,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0313b0c119cc6fedb15e44b125008bea01736e8827c49a779c387cf2ed842759,48,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-margot_frag37,DEEPVOICE_FAKE_linus-to-margot_frag37,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0317e92284258cea8e3ae4ccbbe791cebc81e00346b8a66eae8be01e6217148f,49,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-linus_frag72,DEEPVOICE_FAKE_musk-to-linus_frag72,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,033af18a188ec0e82e0acf79849e21b0c3d901e72a515b2ea22ef33b6b9e127a,50,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-margot_frag19,DEEPVOICE_FAKE_linus-to-margot_frag19,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,033b842794d0948416e9f8d0b4178f49ebf7161716874c064fde7a30030ed1f0,51,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-linus_frag36,DEEPVOICE_FAKE_biden-to-linus_frag36,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0348ebe4ebbdacdf227ff828855e34562ab498306e8f52cdd7050a306ac06ad7,52,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-obama_frag10,DEEPVOICE_FAKE_taylor-to-obama_frag10,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0350db86d2597c2cc86854ab0d54c4d9739a7ddd6a756657f8e70a9bdba3829d,53,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-ryan_frag92,DEEPVOICE_FAKE_linus-to-ryan_frag92,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0364ed997aa9d2b9de182a012a5cf375b05409fb64090360df519555d3102644,54,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-ryan_frag36,DEEPVOICE_FAKE_biden-to-ryan_frag36,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,037e15e7ce8a3a171029932e85757975869c8bce0172f25b077c275a4ea8f72e,55,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-ryan_frag31,DEEPVOICE_FAKE_biden-to-ryan_frag31,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,038a590f3bbc90c3f161decdd288086fa2da3b2476a947f536784665e8e98c72,56,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag40,DEEPVOICE_FAKE_linus-to-taylor_frag40,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03a548377715051902d6db30d1169be05b086b777a0f152770a8175a8ac9e299,57,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-margot_frag60,DEEPVOICE_FAKE_obama-to-margot_frag60,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03bac6465a2c180203455bb00744faa69b8ab1341a520c5a88700189984c288e,58,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-linus_frag6,DEEPVOICE_FAKE_biden-to-linus_frag6,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03c277cefd8f7884d1bbb9b8f30f5646edca7e50c0293bb4d28708c98a12ba3b,59,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-musk_frag50,DEEPVOICE_FAKE_obama-to-musk_frag50,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03c40a52f32dd456fe503f91425451a7fd1f02f2c6c8e5160c39528265638c5e,60,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-musk_frag59,DEEPVOICE_FAKE_linus-to-musk_frag59,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03d3b43b01cafeaa864612bbded3fa50dca5ef98c782366a3229937c4bd7070e,61,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-ryan_frag55,DEEPVOICE_FAKE_biden-to-ryan_frag55,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03f1acdb48df9a51a34e5d927fe0d15df5c2ee9503248548593f8e6b47cc391c,62,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-Trump_frag18,DEEPVOICE_FAKE_biden-to-Trump_frag18,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03f2f8f856a12b05a30c7cbfeed5c091a2beeaaa96c9555752dd5be58d46f6b9,63,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-linus_frag36,DEEPVOICE_FAKE_taylor-to-linus_frag36,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,03ffac0b052b3dd73e036f1dcff262b8fbee7d55c9d82ea26b1c2c499fb80595,64,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-margot_frag22,DEEPVOICE_FAKE_taylor-to-margot_frag22,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0442f7f89cf33ad4c8178ad7f737130349034dfeb1469e00a46511767c6b3296,65,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-Biden_frag91,DEEPVOICE_FAKE_trump-to-Biden_frag91,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,044384aef62265999a9e1152d2de8c923e68ebac4b6d34681b66a607c028a79e,66,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_ryan-to-obama_frag5,DEEPVOICE_FAKE_ryan-to-obama_frag5,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,046bc045ef38538bb02f9e15abbffa69895b66e384a3201ee6cb4f4b3634662c,67,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-obama_frag8,DEEPVOICE_FAKE_linus-to-obama_frag8,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,046c4c5197aed4a4ebfcb3b95627a80f5c046058e699f3bebe892c99ddf5c42d,68,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-ryan_frag42,DEEPVOICE_FAKE_linus-to-ryan_frag42,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0479b079d059c1ab791030d13099b5775ae47821695bafd3a1cba89cee28ea0c,69,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-ryan_frag6,DEEPVOICE_FAKE_obama-to-ryan_frag6,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0479b5c0d3929800b1cd56354de911c45f9416a6df2c99079b59c15e43d7fdf7,70,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-taylor_frag73,DEEPVOICE_FAKE_musk-to-taylor_frag73,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,04882d246335a2641e6f04bc35a392bd90cf342f392ccb05483475ac8a0b7e5c,71,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-taylor_frag55,DEEPVOICE_FAKE_biden-to-taylor_frag55,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,048c7a0885f81ad093bebee97146947660ab7403ae1f952eaf905e03970fa805,72,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-Obama_frag3,DEEPVOICE_FAKE_trump-to-Obama_frag3,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,04904ec1840cbc5747dd6800dc719d86b08b12fd4101139f0cecc089f44d70ae,73,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Biden_frag102,DEEPVOICE_FAKE_Obama-to-Biden_frag102,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,049285cee301025b7ca8357b5e17d55cf1bf8d60a34d6acc91912e3ab10622c6,74,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-Trump_frag96,DEEPVOICE_FAKE_biden-to-Trump_frag96,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,04a9894095a71d05815e313ea7491af21fef71128c924d49ad5451068c6f97f2,75,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-margot_frag48,DEEPVOICE_FAKE_taylor-to-margot_frag48,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,04aad743cdbc295e7f2a3779b7007bb38818bf86e56f9dbe1cad40321dc3fa99,76,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-obama_frag38,DEEPVOICE_FAKE_taylor-to-obama_frag38,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,04b5c22daddc9b7afd7edf3eca2289d1d45a58abf780c0a7d84bc5a2dd45d70b,77,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-linus_frag92,DEEPVOICE_FAKE_musk-to-linus_frag92,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,04c6f78129145424dfec82ff61aae8868d476f80b437d53a113c6843d89dac53,78,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-taylor_frag11,DEEPVOICE_FAKE_obama-to-taylor_frag11,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,04fe34400874064e155bbe3ca0206f4f6fd36802f25c75757619ddbadb1ab9fe,79,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-trump_frag56,DEEPVOICE_FAKE_musk-to-trump_frag56,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05051d1e6d0172971c15d39c2f2ff8cde14f7a8321aacd8c06db826e9d386e40,80,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-obama_frag24,DEEPVOICE_FAKE_musk-to-obama_frag24,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05158d91e3bef8746290c981e843bd4cfd6ffd97b05cb07a8b0322857f3694ed,81,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-margot_frag28,DEEPVOICE_FAKE_musk-to-margot_frag28,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,051c52d2b82d57f62b2a633c4b7c04ec17b12d5699bdd5c1f5d0cec811ead3c4,82,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Biden_frag32,DEEPVOICE_FAKE_Obama-to-Biden_frag32,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05495acf701cc9ae3dba2883d2cc2a2676ced3162e439497e3067fbb0ab1cf38,83,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-trump_frag15,DEEPVOICE_FAKE_musk-to-trump_frag15,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,054b576e1d4a1070a14ce9eec064de3a730a4614b51dcd04b01d17b1d743f7cc,84,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-trump_frag28,DEEPVOICE_FAKE_taylor-to-trump_frag28,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05645225e1f4acc45d4109735f5174a4086be5ef572a6cafc54edfda8e87865b,85,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
